"asset_id","family","platform","placement","width","height","composition","copy_mode","theme","approval_state","sensitive","export_filename"
"alfred-flagship-launch__category-definition__instagram__square__illustration-led__medium__dark","category-definition","instagram","square","1080","1080","illustration-led","medium","dark","draft","false","alfred-flagship-launch__category-definition__instagram-square__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__square__illustration-led__medium__light","category-definition","instagram","square","1080","1080","illustration-led","medium","light","draft","false","alfred-flagship-launch__category-definition__instagram-square__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__square__illustration-led__long__dark","category-definition","instagram","square","1080","1080","illustration-led","long","dark","draft","false","alfred-flagship-launch__category-definition__instagram-square__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__square__illustration-led__long__light","category-definition","instagram","square","1080","1080","illustration-led","long","light","draft","false","alfred-flagship-launch__category-definition__instagram-square__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__editorial-led__short__dark","category-definition","instagram","portrait","1080","1350","editorial-led","short","dark","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__editorial-led__short__light","category-definition","instagram","portrait","1080","1350","editorial-led","short","light","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__editorial-led__medium__dark","category-definition","instagram","portrait","1080","1350","editorial-led","medium","dark","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__editorial-led__medium__light","category-definition","instagram","portrait","1080","1350","editorial-led","medium","light","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__editorial-led__long__dark","category-definition","instagram","portrait","1080","1350","editorial-led","long","dark","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__editorial-led__long__light","category-definition","instagram","portrait","1080","1350","editorial-led","long","light","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__product-led__short__dark","category-definition","instagram","portrait","1080","1350","product-led","short","dark","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__product-led__short__light","category-definition","instagram","portrait","1080","1350","product-led","short","light","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__product-led__medium__dark","category-definition","instagram","portrait","1080","1350","product-led","medium","dark","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__product-led__medium__light","category-definition","instagram","portrait","1080","1350","product-led","medium","light","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__product-led__long__dark","category-definition","instagram","portrait","1080","1350","product-led","long","dark","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__product-led__long__light","category-definition","instagram","portrait","1080","1350","product-led","long","light","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__illustration-led__short__dark","category-definition","instagram","portrait","1080","1350","illustration-led","short","dark","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__illustration-led__short__light","category-definition","instagram","portrait","1080","1350","illustration-led","short","light","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__illustration-led__medium__dark","category-definition","instagram","portrait","1080","1350","illustration-led","medium","dark","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__illustration-led__medium__light","category-definition","instagram","portrait","1080","1350","illustration-led","medium","light","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__illustration-led__long__dark","category-definition","instagram","portrait","1080","1350","illustration-led","long","dark","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__portrait__illustration-led__long__light","category-definition","instagram","portrait","1080","1350","illustration-led","long","light","draft","false","alfred-flagship-launch__category-definition__instagram-portrait__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__story__editorial-led__short__dark","category-definition","instagram","story","1080","1920","editorial-led","short","dark","draft","false","alfred-flagship-launch__category-definition__instagram-story__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__story__editorial-led__short__light","category-definition","instagram","story","1080","1920","editorial-led","short","light","draft","false","alfred-flagship-launch__category-definition__instagram-story__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__category-definition__instagram__story__editorial-led__medium__dark","category-definition","instagram","story","1080","1920","editorial-led","medium","dark","draft","false","alfred-flagship-launch__category-definition__instagram-story__editorial-led__medium__dark__v0_1_0__1x.png"
